lon,lat,rayon,location,address,number,volume/each,comment,source
73.3264602,55.05080505,Советский административный район,Омск,"Стрельникова, 10",5,0.7,,
73.32322224,55.05052027,Советский административный район,Омск,"Бородина, 41",4,0.7,,
73.32244965,55.05099873,Советский административный район,Омск,"Бородина, 39",3,0.7,,
73.32134297,55.05087912,Советский административный район,Омск,"Бородина, 37 ",2,0.7,,
73.3194732,55.0515006,Советский административный район,Омск,"Заозерная, 5а",3,0.7,,
73.31919226,55.05117815,Советский административный район,Омск,"Бородина, 33",3,0.7,,
73.3178445,55.05164414,Советский административный район,Омск,"Заозерная, 5",4,0.7,,
73.3203407,55.04967099,Советский административный район,Омск,"Бородина, 40",2,0.7,,
73.32029894,55.04921644,Советский административный район,Омск,"Бородина, 42а",3,0.7,,
73.32094624,55.04950352,Советский административный район,Омск,"Бородина, 42",3,0.7,,
73.32480917,55.04885757,Советский административный район,Омск,"Бородина, 48",5,0.7,,
73.32405747,55.04915663,Советский административный район,Омск,"Бородина, 46",3,0.7,,
73.32328488,55.04812788,Советский административный район,Омск,"Бородина, 46б",3,0.7,,
73.32155178,55.04829535,Советский административный район,Омск,"Бородина, 44а",4,0.7,,
73.32230349,55.04840301,Советский административный район,Омск,"Бородина, 44б",3,0.7,,
73.32407072,55.04870113,Советский административный район,Омск,"Бархатовой, 4б",4,0.7,,
73.32532356,55.04791162,Советский административный район,Омск,"Бархатовой, 4а",4,0.7,,
73.32398719,55.04624882,Советский административный район,Омск,"Бархатовой, 6б",4,0.7,,
73.31834474,55.04469441,Советский административный район,Омск,"Менделеева, 23",5,0.7,,
73.31652902,55.04396427,Советский административный район,Омск,"Заозерная, 13/1",5,0.7,,
73.31442007,55.04298324,Советский административный район,Омск,"Заозерная, 15/2",4,0.7,,
73.3149454,55.04110504,Советский административный район,Омск,"Тюленина, 11",3,0.7,,
73.31749384,55.04279954,Советский административный район,Омск,"Менделеева, 24б",4,0.7,,
73.31868305,55.04139219,Советский административный район,Омск,"Тюленина, 5а",3,0.7,,
73.31887098,55.04096147,Советский административный район,Омск,"Тюленина, 5б",3,0.7,,
73.31949318,55.04298361,Советский административный район,Омск,"Менделеева, 28а",4,0.7,,
73.32243736,55.04201453,Советский административный район,Омск,"Менделеева, 32б",3,0.7,,
73.32214503,55.04238542,Советский административный район,Омск,"Менделеева, 32",3,0.7,,
73.32506833,55.04109328,Советский административный район,Омск,"Менделеева, 36б",3,0.7,,
73.32554859,55.04191882,Советский административный район,Омск,"Менделеева, 36",2,0.7,,
73.32675967,55.04085399,Советский административный район,Омск,"Менделеева, 38",4,0.7,,
73.32565522,55.04029915,Советский административный район,Омск,"Малиновского, 17",3,0.7,,
73.32966432,55.04224934,Советский административный район,Омск,"Малиновского, 12",4,0.7,,
73.32755314,55.04195471,Советский административный район,Омск,"Менделеева, 37",3,0.7,,
73.33104022,55.04093774,Советский административный район,Омск,"Менделеева, 41",4,0.7,,
73.32918406,55.04312271,Советский административный район,Омск,"Малиновского, 15",3,0.7,,
73.32805427,55.04310325,Советский административный район,Омск,"Менделеева, 33",4,0.7,,
73.3269476,55.04307932,Советский административный район,Омск,"Менделеева, 31",3,0.7,,
73.32533978,55.04269648,Советский административный район,Омск,"Менделеева, 29",4,0.7,,
73.32591709,55.04445311,Советский административный район,Омск,"Бархатовой, 9",4,0.7,,
73.328022,55.04634963,Советский административный район,Омск,"Бархатовой, 3а",3,0.7,,
73.33275467,55.04278772,Советский административный район,Омск,"Малиновского, 8б",3,0.7,,
73.33034591,55.03489541,Советский административный район,Омск,"Башенный пер, 2",6,0.7,,
73.33236785,55.03415447,Советский административный район,Омск,"Сибниисхоз, 7",6,0.7,,
73.33311956,55.03539897,Советский административный район,Омск,"Сибниисхоз, 6",4,0.7,,
73.33623422,55.03402593,Советский административный район,Омск,"Сибниисхоз, 4",4,0.7,,
73.33437193,55.03202649,Советский административный район,Омск,"Сибниисхоз, 1",3,0.7,,
73.29915536,55.04839091,Советский административный район,Омск,"Менделеева, 1",4,0.7,,
73.30044407,55.04989961,Советский административный район,Омск,"Светлая, 2",5,0.7,,
73.30635645,55.05224261,Советский административный район,Омск,"Глинки, 3",4,0.7,,
73.31614169,55.05404759,Советский административный район,Омск,"Коммунальная, 25",5,0.7,,
73.31501413,55.05421504,Советский административный район,Омск,"Коммунальная, 23",4,0.7,,
73.31321879,55.05252965,Советский административный район,Омск,"Заозерная, 18/2",5,0.7,,
73.30944357,55.05137012,Советский административный район,Омск,"Бородина, 4/1",бестарка,0.7,,
73.31000735,55.05133423,Советский административный район,Омск,"Бородина, 8/1",бестарка,0.7,,
73.31215806,55.04997061,Советский административный район,Омск,"Бородина, 12/2",бестарка,0.7,,
73.31261744,55.04910936,Советский административный район,Омск,"Бородина, 12/4",бестарка,0.7,,
73.31326474,55.04962372,Советский административный район,Омск,"Бородина, 12/5",бестарка,0.7,,
73.31347355,55.05026966,Советский административный район,Омск,"Бородина, 12/3",бестарка,0.7,,
73.31557209,55.05027166,Советский административный район,Омск,"Заозерная, 22",4,0.7,,
73.31396428,55.04817831,Советский административный район,Омск,"Заозерная, 26",бестарка,0.7,,
73.31377635,55.04781944,Советский административный район,Омск,"Заозерная, 26/1",бестарка,0.7,,
73.31317081,55.04699402,Советский административный район,Омск,"Заозерная, 28",бестарка,0.7,,
73.3116954,55.04662726,Советский административный район,Омск,"Менделеева, 21",бестарка,0.7,,
73.31142138,55.04678196,Советский административный район,Омск,"Менделеева, 21/1",бестарка,0.7,,
73.30993884,55.0469614,Советский административный район,Омск,"Менделеева, 19/2",бестарка,0.7,,
73.30947947,55.04709299,Советский административный район,Омск,"Менделеева, 19/1",бестарка,0.7,,
73.31039822,55.04782271,Советский административный район,Омск,"Менделеева, 19/5",бестарка,0.7,,
73.31054439,55.04802607,Советский административный район,Омск,"Менделеева, 19/4",бестарка,0.7,,
73.30939595,55.04794233,Советский административный район,Омск,"Менделеева, 19/3",бестарка,0.7,,
73.31010589,55.04778682,Советский административный район,Омск,"Менделеева, 19/6",бестарка,0.7,,
73.30856072,55.04803803,Советский административный район,Омск,"Менделеева, 17/4",бестарка,0.7,,
73.308686,55.04868399,Советский административный район,Омск,"Менделеева, 17/3",бестарка,0.7,,
73.30818486,55.04796625,Советский административный район,Омск,"Менделеева, 17/5",бестарка,0.7,,
73.2964666,55.06008162,Советский административный район,Омск,"Комбинатская, 3",1,0.7,,
73.29984021,55.04515967,Советский административный район,Омск,"Лаптева, 3 ",4,0.7,,
73.30032047,55.04511182,Советский административный район,Омск,"Лаптева, 3а",4,0.7,,
73.29879617,55.0458296,Советский административный район,Омск,"Лаптева, 1",бестарка,0.7,,
73.29891384,55.04691614,Советский административный район,Омск,"Менделеева, 2",бестарка,0.7,,
73.30283991,55.04302096,Советский административный район,Омск,"Белозерова, 1 ",4,0.7,,
73.30500348,55.04246614,Советский административный район,Омск,"Тюленина,1",4,0.7,,
73.30691114,55.04543015,Советский административный район,Омск,"Менделеева, 10/1",3,0.7,,
73.30555788,55.04504148,Советский административный район,Омск,"Белозерова, 12",бестарка,0.7,,
73.30518203,55.04616601,Советский административный район,Омск,"Белозерова, 14",бестарка,0.7,,
73.30813409,55.04535307,Советский административный район,Омск,"Менделеева, 12",бестарка,0.7,,
73.30846818,55.04536504,Советский административный район,Омск,"Менделеева, 14",бестарка,0.7,,
73.30875236,55.04389002,Советский административный район,Омск,"Тюленина, 3/2",2,0.7,,
73.31216391,55.04452329,Советский административный район,Омск,"Заозерная, 32",6,0.7,,
73.30994256,55.0424424,Советский административный район,Омск,"Тюленина, 7/1",3,0.7,,
73.31094483,55.04220312,Советский административный район,Омск,"Тюленина, 9/1",бестарка,0.7,,
73.27775921,55.04645467,Советский административный район,Омск,"Энтузиастов, 37/1",6,0.7,,
73.28114189,55.04546174,Советский административный район,Омск,"Энтузиастов, 31б",4,0.7,,
73.28709289,55.04559333,Советский административный район,Омск,"Энтузиастов, 21а",4,0.7,,
73.28901392,55.04663411,Советский административный район,Омск,"Энтузиастов, 13",5,0.7,,
73.2920625,55.04699299,Советский административный район,Омск,"Энтузиастов, 9",3,0.7,,
73.29450067,55.04593563,Советский административный район,Омск,"Химиков, 65",5,0.7,,
73.29389513,55.04495465,Советский административный район,Омск,"Химиков, 63а",4,0.7,,
73.27879509,55.04456741,Советский административный район,Омск,"Энергетиков, 66а",7,0.7,,
73.27092795,55.04304862,Советский административный район,Омск,"19 Партсъезда, 36а",4,0.7,,
73.27504472,55.04565315,Советский административный район,Омск,"Энтузиастов, 43",3,0.7,,
73.27556648,55.04537463,Советский административный район,Омск,"Энергетиков, 69а",4,0.7,,
73.27433548,55.04289558,Советский административный район,Омск,"22 Апреля, 32",6,0.7,,
73.219936,55.0324555,Советский административный район,Омск,"Мира, 169а",6,0.7,,
73.2217735,55.0316896,Советский административный район,Омск,"Мира, 167б",8,0.7,,
73.22304723,55.03189304,Советский административный район,Омск,"Мира, 165",3,0.7,,
73.22421655,55.03069631,Советский административный район,Омск,"Мира, 163а",6,0.7,,
73.21924694,55.03050483,Советский административный район,Омск,"Мира, 167/3",5,0.7,,
73.21855787,55.02711786,Советский административный район,Омск,"Мира, 161б",5,0.7,,
73.2239451,55.02971496,Советский административный район,Омск,"Мира, 161",3,0.7,,
73.22329852,55.02898738,Советский административный район,Омск,"Попова, 11",3,0.7,,
73.22306884,55.02859244,Советский административный район,Омск,"Попова, 9",4,0.7,,
73.23415577,55.02764447,Советский административный район,Омск,"Мира, 131",2,0.7,,
73.24415428,55.03146862,Советский административный район,Омск,"50 лет Профсоюзов, 119",6,0.7,,
73.24283652,55.03328747,Советский административный район,Омск,"22 Апреля, 57",5,0.7,,
73.2474094,55.0333832,Советский административный район,Омск,"22 Апреля, 53",5,0.7,,
73.24816539,55.03128623,Советский административный район,Омск,"50 лет Октября, 98",6,0.7,,
нет,,Советский административный район,Омск,"50 лет Профсоюзов, 97а",4,0.7,,
нет,,Советский административный район,Омск,"50 лет Профсоюзов, 93",3,0.7,,
73.24802057,55.03054073,Советский административный район,Омск,"Мира, 100б",3,0.7,,
73.26125895,55.02935592,Советский административный район,Омск,"Мира, 82/1",4,0.7,,
73.26183767,55.03985407,Советский административный район,Омск,"Нефтезаводская, 31б",5,0.7,,
73.25971084,55.03731945,Советский административный район,Омск,"22 Апреля, 44",5,0.7,,
73.25562095,55.03115616,Советский административный район,Омск,"20 Партсъезда, 64",6,0.7,,
73.25960917,55.03074927,Советский административный район,Омск,"20 Партсъезда, 57",3,0.7,,
73.24222803,55.032485,Советский административный район,Омск,"50 лет Профсоюзов, 132",5,0.7,,
73.25633485,55.03900862,Советский административный район,Омск,"Круговая, 8",4,0.7,,
73.28854143,55.04393593,Советский административный район,Омск,"22 Апреля, 8а",2,0.75,,
73.308986,55.0219556,Советский административный район,Омск,"Горный, 1",,,,
73.31233527,55.02526091,Советский административный район,Омск,"Агрономическая,6",,,,
73.31481521,55.02466879,Советский административный район,Омск,"Сибаковская, 8",,,,
73.2593126,55.03563619,Советский административный район,Омск,"50 лет Профсоюзов, 114",,,,
73.30990236,55.05162578,Советский административный район,Омск,"Бородина, 6",,,,
73.30835718,55.05151812,Советский административный район,Омск,"Бородина, 2",,,,
73.29681515,55.03229664,Советский административный район,Омск,"2 Поселковая, 20",,,,
73.29424069,55.03201836,Советский административный район,Омск,"2 поселковая, 26",,,,
73.29566058,55.03048654,Советский административный район,Омск,"2 поселковая,55",,,,
73.29315489,55.03097721,Советский административный район,Омск,"2 поселковая, 61",,,,
73.29302961,55.0313123,Советский административный район,Омск,"2 Поселковая, 63",,,,
73.31542045,55.03984919,Советский административный район,Омск,"Тюленина, 14",,,,
73.31407497,55.04045675,Советский административный район,Омск,"Заозерная, 19",,,,
73.3125298,55.03823127,Советский административный район,Омск,"Заозерная, 27",,,,
73.27803497,55.04364107,Советский административный район,Омск,"Энергетиков, 63/1",,,,
73.29946191,55.03934646,Советский административный район,Омск,"Королева, 8",,,,
73.29703433,55.03823114,Советский административный район,Омск,"Химиков, 22Б",,,,
73.31013197,55.05409312,Советский административный район,Омск,"Коммунальная, 9/2",,,,
73.31524775,55.05494231,Советский административный район,Омск,"Коммунальная, 21/1",,,,
73.29670781,55.03516846,Советский административный район,Омск,"Блюхера, 18",,,,
73.31375419,55.04161557,Советский административный район,Омск,"Заозерная, 17",,,,
73.30753533,55.03649869,Советский административный район,Омск,"Волкова, 15",,,,
73.30127505,55.03562932,Советский административный район,Омск,"М. Никифорова, 6 (отдельная СУ )",,,,
73.29166127,55.02735723,Советский административный район,Омск,"Мира, 34",7,0.7,,
73.28289576,55.03032458,Советский административный район,Омск,"Малунцева, 5",4,0.7,,
73.27663155,55.03026474,Советский административный район,Омск,"Малунцева, 15",4,0.7,,
73.27197514,55.03015704,Советский административный район,Омск,"Малунцева, 25",5,0.7,,
73.27434585,55.03799262,Советский административный район,Омск,"19 партсъезда , 26",3,0.7,,
73.27363591,55.03747811,Советский административный район,Омск,"19 Партсъезда, 27",3,0.7,,
73.26803633,55.03656286,Советский административный район,Омск,"50 лет Профсоюзов,85",4,0.7,,
73.26605673,55.04004965,Советский административный район,Омск,"Нефтезаводская, 32Б",5,0.7,,
73.26584793,55.04130592,Советский административный район,Омск,"Нефтезаводская, 34/1",8,0.7,,
73.25633485,55.04035279,Советский административный район,Омск,"Энтузиастов, 67а",7,0.7,,
73.22210215,55.02685403,Советский административный район,Омск,"Попова, 3",6,0.7,,
73.26944524,55.03002842,Советский административный район,Омск,"Нефтезаводская, 9А",5,0.7,,
73.24779019,55.03087125,Советский административный район,Омск,"Мира, 100б",3,0.7,,
73.26084064,55.02937529,Советский административный район,Омск,"Мира, 82/1",4,0.7,,
73.26178201,55.03988861,Советский административный район,Омск,"Нефтезаводская, 31б",5,0.7,,
73.26251284,55.03908696,Советский административный район,Омск,"Нефтезаводская, 29",,0.7,,
73.35396752,55.00069928,Советский административный район,Омск,"Красный Путь, 30",2,0.7,,
73.25427943,55.04252324,Советский административный район,Омск,"Энтузиастов, 16",3,0.7,,
73.28472703,55.035627,Советский административный район,Омск,"Строителей, 11",2,0.7,,
73.28566888,55.03631538,Советский административный район,Омск,"Магистральная, 11",2,0.7,,
73.31328245,55.0551356,Советский административный район,Омск,"Коммунальная, 17б",3,0.75,,
73.26159928,55.03092032,Советский административный район,Омск,20 Партсъезда 55,3,0.75,,
73.31125497,55.05277661,Советский административный район,Омск,Бородина 17,4,1.1,,
73.319984,55.0524111,Советский административный район,Омск,Заозерная 3Б,4,0.75,,
73.32485469,55.04510022,Советский административный район,Омск,Бархатовой 8,5,0.75,,
73.32178357,55.04459701,Советский административный район,Омск,Менделеева 25Б,3,0.75,,
73.30267056,55.04739392,Советский административный район,Омск,Менделеева 5,4,0.75,,
73.30456201,55.04885262,Советский административный район,Омск,Светлая 9,6,0.75,,
73.3047059,55.05157182,Советский административный район,Омск,Глинки 2А,4,0.75,,
73.29634157,55.02570758,Советский административный район,Омск,"Мира, 26/2",,,,
73.30703412,55.05389467,Советский административный район,Омск,Коммунальная 7,4,0.75,,
73.31427973,55.05413388,Советский административный район,Омск,Коммунальная 23,4,0.75,,
73.30910426,55.0500255,Советский административный район,Омск,Бородина 4/3,,,,
73.31106705,55.05004942,Советский административный район,Омск,Бородина 10/2,,,,
73.31327921,55.05089796,Советский административный район,Омск,Бородина 12/1,6,0.75,,
73.32431748,55.04675056,Советский административный район,Омск,Бархатовой 6А,3,0.75,,
73.30152791,55.04925438,Советский административный район,Омск,Светлая 4,1,0.75,,
73.3169864,55.05567528,Советский административный район,Омск,Заозерная 2,1,0.75,,
73.30048619,55.05076442,Советский административный район,Омск,Светлая 1,1,0.75,,
73.29078995,55.03045229,Советский административный район,Омск,4 Поселковая 44,4,0.75,,
73.29702281,55.02647937,Советский административный район,Омск,Мира 26 б,6,0.75,,
73.30306161,55.03408107,Советский административный район,Омск,Волкова 3 а,4,0.75,,
73.30280781,55.03287531,Советский административный район,Омск,Блюхера 8,,,,
73.26274317,55.02554138,Советский административный район,Омск,Андрианова 30,3,0.75,,
73.28444357,55.03785631,Советский административный район,Омск,1 Новостроевская 3,3,0.75,,
73.28444357,55.03785631,Советский административный район,Омск,Энергетиков31,4,0.75,,
73.27963591,55.03787983,Советский административный район,Омск,50 лет Профсоюзов 57б,4,0.75,,
73.26930267,55.03596103,Советский административный район,Омск,Магистральная 56а,4,0.75,,
73.26880285,55.03436977,Советский административный район,Омск,Нефтезаводская 18,5,0.75,,
73.28505969,55.03221966,Советский административный район,Омск,Комбинатский пер. 4,4,0.75,,
73.3187038,55.04998097,Советский административный район,Омск,Бородина 38,4,0.75,,
73.31700655,55.04875258,Советский административный район,Омск,Заозерная 9а,6,0.75,,
73.31903198,55.04749654,Советский административный район,Омск,Заозерная 11а,5,0.75,,
73.31986795,55.04271032,Советский административный район,Омск,Менделеева 28 б,4,0.75,,
73.30609473,55.05152196,Советский административный район,Омск,Глинки 4,4,0.75,,
73.282881,55.04266235,Советский административный район,Омск,22 Апреля 16,9,0.75,,
73.29497517,55.02811911,Советский административный район,Омск,Мира 30в,3,0.75,,
73.26021965,55.03240643,Советский административный район,Омск,Магистральная 69,1,8,,
73.27707039,55.03789891,Советский административный район,Омск,Магистральная 40 б,1,0.75,,
73.27347054,55.03938279,Советский административный район,Омск,19 Партсъезда 34,3,0.75,,
73.30033067,55.02750716,Советский административный район,Омск,2 Поселковая 49,1,8,,
73.26301317,55.03091638,Советский административный район,Омск,20 Партсъезда 53,1,0.75,,
73.26295052,55.03096425,Советский административный район,Омск,20 Партсъезда 53,1,0.75,,
73.30977412,55.02088926,Советский административный район,Омск,"пр. Мира, 2А",2,0.7,,
73.28983005,55.03035429,Советский административный район,Омск,"Мира, 42в",6,0.7,,
73.2948614,55.04090543,Советский административный район,Омск,"Королева,2",5,0.7,,
73.29827836,55.02765432,Советский административный район,Омск,"2 Поселковая, 53в",6,0.7,,
73.30144467,55.03201744,Советский административный район,Омск,"1 Поселковая, 11",3,0.7,,
73.28643331,55.02787916,Советский административный район,Омск,"Мира, 17",3,0.7,,
73.27936139,55.02698742,Советский административный район,Омск,"Культуры, 4б",5,0.7,,
73.27861645,55.02873722,Советский административный район,Омск,"Мира, 29",4,0.7,,
73.27712716,55.02871086,Советский административный район,Омск,"Культуры, 5",4,0.7,,
73.27030903,55.02760781,Советский административный район,Омск,"Нефтезаводская, 3",4,0.7,,
73.28076495,55.03040129,Советский административный район,Омск,"Малунцева, 9",5,0.7,,
73.29037552,55.04124032,Советский административный район,Омск,"4 Новостроевская, 4",7,0.7,,
73.27177591,55.03627952,Советский административный район,Омск,"Магистральная, 52",2,0.7,,
73.26937605,55.03733434,Советский административный район,Омск,"50 лет Профсоюзов, 79",3,0.7,,
73.27083926,55.03740679,Советский административный район,Омск,"Грозненская, 22",3,0.7,,
73.27050218,55.03393415,Советский административный район,Омск,"Магистральная, 47а",5,0.7,,
73.28489155,55.03397797,Советский административный район,Омск,"Строителей, 3",1,0.7,,
73.28637408,55.03419336,Советский административный район,Омск,"Строителей, 4а",3,0.7,,
73.28493331,55.03379847,Советский административный район,Омск,"Строителей, 6",2,0.7,,
73.28112245,55.03371347,Советский административный район,Омск,"20 Партсъезда, 18",3,0.7,,
73.2784844,55.03166688,Советский административный район,Омск,"Культуры, 14",4,0.7,,
73.27700187,55.03133179,Советский административный район,Омск,"Культуры, 13",4,0.7,,
73.2831924,55.03175436,Советский административный район,Омск,"Комбинатский пер., 15",4,0.7,,
73.27214185,55.03235697,Советский административный район,Омск,"20 Партсъезда, 39",5,0.7,,
73.3172271,55.04073933,Советский административный район,Омск,"Тюленина, 13",3,0.7,,
73.31535706,55.04116358,Советский административный район,Омск,"Тюленина, 1а",2,0.7,,
73.32786076,55.04710064,Советский административный район,Омск,"Бархатовой, 1а",5,0.7,,
73.33012845,55.04455671,Советский административный район,Омск,"Малиновского, 11",7,0.7,,
73.31098439,55.05486612,Советский административный район,Омск,"Коммунальная, 13",5,0.7,,
73.30911053,55.05002823,Советский административный район,Омск,"Бородина, 4/3",бестарка,0.7,,
73.31215911,55.0511885,Советский административный район,Омск,"Бородина, 10/2",бестарка,0.7,,
73.31489329,55.04756281,Советский административный район,Омск,"Заозерная, 24",бестарка,0.7,,
73.31114135,55.04631674,Советский административный район,Омск,"Менделеева, 21",бестарка,0.7,,
73.3077378,55.0474532,Советский административный район,Омск,"Менделеева, 17/1",бестарка,0.7,,
73.29776478,55.04648181,Советский административный район,Омск,"Лаптева, 2",9,0.7,,
73.30555271,55.04497988,Советский административный район,Омск,"Белозерова, 10",6,0.7,,
73.30970219,55.04178514,Советский административный район,Омск,"Тюленина, 9",бестарка,0.7,,
73.28434781,55.04661719,Советский административный район,Омск,"Энтузиастов, 23б",4,0.7,,
73.29216857,55.04285118,Советский административный район,Омск,"22 Апреля, 4",3,0.7,,
73.28797154,55.04295886,Советский административный район,Омск,"22 Апреля, 8в",7,0.7,,
73.27586709,55.0437856,Советский административный район,Омск,"Горячева, 8",5,0.7,,
73.26822138,55.04273307,Советский административный район,Омск,"Нефтезаводская, 36д",7,0.7,,
73.25631397,55.04032886,Советский административный район,Омск,"Энтузиастов, 67а",6,0.7,,
73.25984281,55.0412262,Советский административный район,Омск,"Энтузиастов, 61б",5,0.7,,
73.21747069,55.03295134,Советский административный район,Омск,"Мира, 173/1",3,0.7,,
73.25763007,55.0333051,Советский административный район,Омск,"Магистральная, 76",6,0.7,,
73.26286743,55.03283817,Советский административный район,Омск,"Магистральная, 61",9,0.7,,
73.26699079,55.0321799,Советский административный район,Омск,"20 Партсъезда, 46",6,0.7,,
73.26504209,55.03099664,Советский административный район,Омск,"Тварковского, 9",3,0.7,,
73.26493769,55.02958446,Советский административный район,Омск,"Тварковского, 1",3,0.7,,
73.26714884,55.03100948,Советский административный район,Омск,"20 Партсъезда, 49а",4,0.7,,
73.26652241,55.03012388,Советский административный район,Омск,"20 Партсъезда, 51а",3,0.7,,
73.25151848,55.02975648,Советский административный район,Омск,"Мира, 96а",7,0.7,,
73.24694188,55.02932817,Советский административный район,Омск,"Мира, 102",4,0.7,,
73.25996319,55.03957433,Советский административный район,Омск,"Нефтезаводская, 31в",4,0.7,,
73.24860309,55.03246097,Советский административный район,Омск,"50 лет Профсоюзов, 120",5,0.7,,
73.30242719,55.04649468,Советский административный район,Омск,"Менделеева, 6",8,0.7,,
73.29852533,55.02508018,Советский административный район,Омск,Мира 20,4,0.75,,
73.300509,55.02464929,Советский административный район,Омск,Мира  14,5,0.75,,
73.28676597,55.03025687,Советский административный район,Омск,Химиков 4,5,0.75,,
73.28699566,55.03125017,Советский административный район,Омск,Химиков 6,5,0.75,,
73.29796443,55.03976968,Советский административный район,Омск,Королева 6/2,4,0.75,,
73.30473736,55.0350143,Советский административный район,Омск,Волкова 7 а,4,0.75,,
73.30128909,55.02829549,Советский административный район,Омск,"2 Поселковая, 10",4,0.75,,
73.27665276,55.02680537,Советский административный район,Омск,"Андрианова, 8",4,0.75,,
73.26569852,55.02516232,Советский административный район,Омск,"Пригородная, 10/1",5,0.75,,
73.26524657,55.02807722,Советский административный район,Омск,Мира 55,4,0.75,,
73.26080333,55.04083137,Советский административный район,Омск,"Энтузиастов, 35",4,0.75,,
73.28639797,55.04692045,Советский административный район,Омск,"Энтузиастов, 19",4,0.75,,
73.29111702,55.04678886,Советский административный район,Омск,"Энтузиастов, 11",4,0.75,,
73.2893904,55.04282017,Советский административный район,Омск,"22 Апреля, 8",6,0.75,,
73.27805217,55.0422459,Советский административный район,Омск,"22 Апреля, 24",6,0.75,,
73.26646337,55.03917101,Советский административный район,Омск,"22 Апреля, 30а",4,0.75,,
73.26320721,55.04242004,Советский административный район,Омск,"Нефтезаводская, 38а",5,0.75,,
73.25636667,55.03700228,Советский административный район,Омск,"М.Сибиряка, 15",5,0.75,,
73.24992302,55.03522153,Советский административный район,Омск,"50 лет Октября, 116",5,0.75,,
73.26432908,55.03431007,Советский административный район,Омск,"Магистральная, 68",5,0.75,,
73.25416027,55.03025197,Советский административный район,Омск,"Мира, 90",6,0.75,,
73.242825,55.02919133,Советский административный район,Омск,"Мира, 106",5,0.75,,
73.25105581,55.03228353,Советский административный район,Омск,"50 лет Профсоюзов, 111",6,0.75,,
73.25283085,55.0322479,Советский административный район,Омск,"50 лет Профсоюзов, 107/1",6,0.75,,
73.31710557,55.05346316,Советский административный район,Омск,"Заозерная, 10",6,0.75,,
73.30170814,55.04320957,Советский административный район,Омск,Лаптева 5,5,0.75,,
73.33181085,55.04376322,Советский административный район,Омск,Малиновского 6,3,0.75,,
73.33135148,55.04329663,Советский административный район,Омск,Малиновского 6/1,6,0.75,,
73.33055801,55.04207631,Советский административный район,Омск,Малиновского 10/2,3,0.75,,
73.31234553,55.04700908,Советский административный район,Омск,Менделева 21/3,бестарка,0.75,,
73.31408224,55.04900598,Советский административный район,Омск,Заозерная 24/1,бестарка,0.75,,
73.29670995,55.02747519,Советский административный район,Омск,4 Поселковая 4,,,,
73.36153736,54.92790002,Ленинский административный район,Омск,Луговая 1,,,,
73.35626357,54.927365,Ленинский административный район,Омск,"Луговая, 30",,,,
73.35636797,54.92758097,Ленинский административный район,Омск,"Луговая, 30",,,,
73.37224284,54.926335,Ленинский административный район,Омск,"Воронина,1 у тоннеля",,,,
73.35607385,54.922543,Ленинский административный район,Омск,"1-й Красной Звезды, 47",,,,
73.35116688,54.921439,Ленинский административный район,Омск,1 Красной Звезды 51/1,,,,
73.36697567,54.92237296,Ленинский административный район,Омск,"ул. Воровского,1,  ул. 1-я Красной Звезды, 27",,,,
73.36655072,54.921325,Ленинский административный район,Омск,"ул. Воровского, 1/1",,,,
73.36698381,54.921901,Ленинский административный район,Омск,"ул. Воровского, 1/2",,,,
73.36856812,54.922535,Ленинский административный район,Омск,"ул. 1-й Красной Звезды, 25",,,,
73.36828285,54.920407,Ленинский административный район,Омск,"ул.1-я Трамвайная, 1",,,,
73.36625046,54.92108,Ленинский административный район,Омск,"Воровского, 3",,,,
73.36531083,54.92014397,Ленинский административный район,Омск,"Воровского, 5",,,,
73.36664719,54.922196,Ленинский административный район,Омск,"Воровского, у торгового комплекса Мир",,,,
73.36614606,54.92228,Ленинский административный район,Омск,"Воровского, у торгового комплекса Мир",,,,
73.36717719,54.920655,Ленинский административный район,Омск,"ул. 1-я Трамвайная, 1/1",,,,
73.3680333,54.92005498,Ленинский административный район,Омск,"ул. 1-я Трамвайная, 1а",,,,
73.36820035,54.91999497,Ленинский административный район,Омск,"ул. 1-я Трамвайная, 5",,,,
73.36576367,54.91766899,Ленинский административный район,Омск,"4-я Марьяновская, 67 а",,,,
73.36876413,54.9188309,Ленинский административный район,Омск,"ул. 1-я Трамвайная, 22",,,,
,,Ленинский административный район,Омск,"ул. 1-я Трамвайная, остановка 8 Марьяновская",,,,
73.35819355,54.922261,Ленинский административный район,Омск,"ул. 4-я Марьяновская, 1",,,,
73.35696159,54.921493,Ленинский административный район,Омск,"4-я Марьяновская, 4",,,,
73.35448391,54.920075,Ленинский административный район,Омск,2-я Трамвайная 27,,,,
73.35560367,54.91889,Ленинский административный район,Омск,5-я Марьяновская 4 Б,,,,
73.3565433,54.918782,Ленинский административный район,Омск,5-я Марьяновская 4 а,,,,
73.35934132,54.91580566,Ленинский административный район,Омск,5-я Марьяновская 46,,,,
73.36053152,54.91602169,Ленинский административный район,Омск,5-я Марьяновская 46/6,,,,
73.36786957,54.91687599,Ленинский административный район,Омск,"5 Марьяновская, 84",,,,
73.36672107,54.92584401,Ленинский административный район,Омск,"Кутузова, 24",,,,
73.35746685,54.91462095,Ленинский административный район,Омск,"Воровского, 62/1",,,,
73.3524606,54.91428313,Ленинский административный район,Омск,"1 Тепловозная, 1",,,,
